dtm,soc_up,soc_down,max_power,min_power
2019-01-02 14:00:00,-0.06578097100000005,0.0011499179999999991,0.88,-0.11
2019-01-02 14:30:00,-0.04876511400000002,0.0021236539999999983,0.608667,-0.12466700000000001
2019-01-02 15:00:00,-0.027323695000000026,0.024585125999999912,0.513333,-0.55
2019-01-02 15:30:00,-0.09700677500000016,0.011055979999999995,1.173333,-0.293333
2019-01-02 16:00:00,-0.01865971100000001,0.0546480970000001,0.7186670000000001,-0.748
2019-01-02 16:30:00,0.0,0.14481887200000046,0.0,-1.136667
2019-01-02 17:00:00,-0.00039426699999999985,0.15323023500000038,0.07333300000000001,-1.1
2019-01-02 17:30:00,-0.0010448050000000002,0.0012579059999999987,0.168667,-0.12466700000000001
2019-01-02 18:00:00,-0.008956394999999999,0.06557905000000012,0.5720000000000001,-0.601333
2019-01-02 18:30:00,-0.12394825600000026,0.012025924000000014,0.916667,-0.476667
2019-01-02 19:00:00,-0.07698247499999993,0.07253355700000008,1.312667,-0.953333
2019-01-02 19:30:00,-0.07026683200000011,0.016466519999999943,1.298,-0.308
2019-01-02 20:00:00,-0.07787066100000023,0.0028842840000000017,0.931333,-0.198
2019-01-02 20:30:00,-0.10648448599999988,0.020269596999999983,0.792,-0.828667
2019-01-02 21:00:00,-0.053881810999999925,0.044046794000000014,0.953333,-0.601333
2019-01-02 21:30:00,-0.033428217999999996,0.0,0.682,0.0
2019-01-02 22:00:00,-0.04921416900000005,0.04047291700000005,0.806667,-0.865333
2019-01-02 22:30:00,-0.003413686000000002,0.08842884700000002,0.205333,-0.748
2019-01-02 23:00:00,-0.032920020999999966,0.06012304099999995,0.909333,-0.66
2019-01-02 23:30:00,-0.015765128999999982,0.028734902000000062,0.344667,-0.748
2019-01-03 00:00:00,0.0,0.07323637099999987,0.0,-0.865333
2019-01-03 00:30:00,-0.004888892000000001,0.033993889999999936,0.682,-0.586667
2019-01-03 01:00:00,-0.003425732000000001,0.01066096199999998,0.22,-0.25666700000000003
2019-01-03 01:30:00,0.0,0.10977929800000072,0.0,-0.696667
2019-01-03 02:00:00,0.0,0.10000770700000083,0.0,-0.711333
2019-01-03 02:30:00,-0.0003964640000000001,0.08916107400000038,0.07333300000000001,-0.55
2019-01-03 03:00:00,0.0,0.07268991700000088,0.0,-0.454667
2019-01-03 03:30:00,0.0,0.024005469999999914,0.0,-0.366667
2019-01-03 04:00:00,0.0,0.03861919099999997,0.0,-0.586667
2019-01-03 04:30:00,-0.0008235790000000006,0.020991357999999984,0.058667,-0.381333
2019-01-03 05:00:00,-3.2855e-05,0.0037519390000000023,0.022000000000000002,-0.198
2019-01-03 05:30:00,-0.008033151999999995,0.008939873000000015,0.388667,-0.344667
2019-01-03 06:00:00,-0.0544764939999999,0.003942335,0.931333,-0.23466700000000001
2019-01-03 06:30:00,-0.0046391889999999976,0.04686097099999998,0.33,-0.711333
2019-01-03 07:00:00,-0.06288530400000007,0.038812431000000105,0.77,-0.88
2019-01-03 07:30:00,-0.07221951700000022,0.0016405919999999993,0.696667,-0.183333
2019-01-03 08:00:00,-0.12245004700000013,0.0,0.894667,0.0
2019-01-03 08:30:00,-0.11242693900000036,0.0,0.696667,0.0
2019-01-03 09:00:00,-0.004571295,0.0,0.35200000000000004,0.0
2019-01-03 09:30:00,-0.016852653000000002,0.05571370799999999,0.55,-0.748
2019-01-03 10:00:00,-0.08816757400000025,0.0,0.682,0.0
2019-01-03 10:30:00,-0.05988451100000005,0.0,0.44,0.0
2019-01-03 11:00:00,-0.014630553999999974,0.0021871300000000007,0.388667,-0.23466700000000001
2019-01-03 11:30:00,-0.009171048999999985,0.0014312399999999983,0.366667,-0.14666700000000002
2019-01-03 12:00:00,-0.12997193500000018,0.025065378999999957,2.3833330000000004,-0.674667
2019-01-03 12:30:00,-0.049064121000000016,0.02045146,0.696667,-0.513333
2019-01-03 13:00:00,-0.00035045800000000005,0.05379938500000022,0.168667,-0.916667
2019-01-03 13:30:00,-0.15392978200000024,0.0007918739999999996,1.246667,-0.11
2019-01-03 14:00:00,-0.018972924999999974,0.009891838000000005,0.454667,-0.381333
2019-01-03 14:30:00,-0.026974317000000008,0.024121965999999915,0.425333,-0.44
2019-01-03 15:00:00,0.0,0.016498713999999998,0.0,-0.454667
2019-01-03 15:30:00,-0.027916160000000027,0.025295541999999987,0.608667,-0.623333
2019-01-03 16:00:00,-0.0006833980000000003,0.12496326500000035,0.11,-1.804
2019-01-03 16:30:00,-0.015116788999999969,0.051677569000000034,0.425333,-0.938667
2019-01-03 17:00:00,-0.011930905999999995,0.051510871000000166,0.278667,-0.924
2019-01-03 17:30:00,0.0,0.05719512200000008,0.0,-0.491333
2019-01-03 18:00:00,0.0,0.02238191499999987,0.0,-0.271333
2019-01-03 18:30:00,-0.020283833999999997,0.012616988999999959,0.586667,-0.44
2019-01-03 19:00:00,-0.056833327999999975,0.002537606999999998,1.078,-0.168667
2019-01-03 19:30:00,-0.03719673899999999,0.04101092299999992,0.894667,-0.7186670000000001
2019-01-03 20:00:00,-0.012984463999999977,0.06226755199999995,0.418,-0.641667
2019-01-03 20:30:00,-0.02093547899999997,0.023041176000000028,0.586667,-0.641667
2019-01-03 21:00:00,-0.004909702999999998,0.057036046000000014,0.22,-0.674667
2019-01-03 21:30:00,-0.006809838000000009,0.02801315599999991,0.33,-0.403333
2019-01-03 22:00:00,-0.008313530999999999,0.025714245999999944,0.35200000000000004,-0.586667
2019-01-03 22:30:00,-0.02061460499999999,0.002760201000000001,0.638,-0.23466700000000001
2019-01-03 23:00:00,-0.0534459510000001,0.005842455000000001,0.674667,-0.308
2019-01-03 23:30:00,-0.036834209999999985,0.020987595,0.425333,-0.66
2019-01-04 00:00:00,-0.005055357,0.048847294999999985,0.23466700000000001,-0.513333
2019-01-04 00:30:00,-0.0025484919999999994,0.017157965999999962,0.315333,-0.271333
2019-01-04 01:00:00,-0.002608727000000002,0.026013581999999896,0.183333,-0.454667
2019-01-04 01:30:00,-0.002920843000000001,0.05687313000000015,0.205333,-0.513333
2019-01-04 02:00:00,-0.0005738799999999997,0.0005332799999999998,0.095333,-0.11
2019-01-04 02:30:00,-0.03490563899999998,0.010625935,0.35200000000000004,-0.44
2019-01-04 03:00:00,-0.019577464999999992,0.000227335,0.388667,-0.22
2019-01-04 03:30:00,-0.00017742000000000002,0.022900044999999924,0.036667,-0.366667
2019-01-04 04:00:00,-0.013394078999999986,0.0,0.205333,0.0
2019-01-04 04:30:00,0.0,0.011148757999999964,0.0,-0.242
2019-01-04 05:00:00,-0.024149847999999974,0.0014624939999999993,0.55,-0.12466700000000001
2019-01-04 05:30:00,-0.055354863,0.009360434999999995,0.66,-0.242
2019-01-04 06:00:00,-0.07740192299999987,0.0014246219999999995,0.682,-0.205333
2019-01-04 06:30:00,0.0,0.07650145399999979,0.0,-0.748
2019-01-04 07:00:00,-0.0013656939999999998,0.01629222599999999,0.168667,-0.784667
2019-01-04 07:30:00,0.0,0.019336592999999985,0.0,-0.513333
2019-01-04 08:00:00,-0.06919246900000008,0.015268285000000015,1.041333,-0.491333
2019-01-04 08:30:00,-0.09273891599999984,0.0,0.773667,0.0
2019-01-04 09:00:00,-0.037184677,0.008681302999999998,0.476667,-0.271333
2019-01-04 09:30:00,-0.000216847,0.016671110999999992,0.07333300000000001,-0.513333
2019-01-04 10:00:00,0.0,0.09217986600000028,0.0,-0.711333
2019-01-04 10:30:00,0.0,0.08912982500000065,0.0,-0.711333
2019-01-04 11:00:00,0.0,0.0037661560000000023,0.0,-0.183333
2019-01-04 11:30:00,0.0,0.05146067599999992,0.0,-0.733333
2019-01-04 12:00:00,-0.0428084620000001,0.0396639660000001,0.608667,-1.048667
2019-01-04 12:30:00,-3.614100000000001e-05,0.010173171999999987,0.036667,-0.44366700000000003
2019-01-04 13:00:00,-0.12761376999999985,0.00493122599999999,0.696667,-0.25666700000000003
2019-01-04 13:30:00,-0.013567114999999982,0.0,0.498667,0.0
2019-01-04 14:00:00,-0.017472523999999996,0.006242179999999982,0.25666700000000003,-0.271333
2019-01-04 14:30:00,-0.057310846000000075,0.0,0.388667,0.0
2019-01-04 15:00:00,-0.009026496000000002,0.0,0.293333,0.0
2019-01-04 15:30:00,-0.0016000610000000007,0.02800366399999989,0.183333,-0.425333
2019-01-04 16:00:00,-0.08143328999999996,0.055437130000000084,1.004667,-1.012
2019-01-04 16:30:00,-0.08758931200000013,5.2096e-05,1.136667,-0.036667
2019-01-04 17:00:00,-0.04875635999999995,0.0769589290000003,0.623333,-0.924
2019-01-04 17:30:00,-0.03610486199999999,0.0008752229999999991,0.608667,-0.11
2019-01-04 18:00:00,-0.005671952000000006,0.01379629,0.183333,-0.381333
2019-01-04 18:30:00,-0.014196844999999975,0.010339876999999971,0.462,-0.33
2019-01-04 19:00:00,-0.020379129,0.018142117999999995,0.645333,-0.476667
2019-01-04 19:30:00,-0.00999026,0.01856271699999999,0.293333,-0.528
2019-01-04 20:00:00,-0.013566025999999988,0.011191423999999991,0.535333,-0.308
2019-01-04 20:30:00,-0.045961462000000085,0.03003262999999997,0.55,-1.048667
2019-01-04 21:00:00,-0.02138340900000001,0.007328651999999984,0.645333,-0.454667
2019-01-04 21:30:00,-0.014636010999999975,0.012130139999999996,0.44,-0.344667
2019-01-04 22:00:00,-0.037744331000000055,0.0007700889999999997,0.645333,-0.12466700000000001
2019-01-04 22:30:00,-0.028175731,0.0046536990000000025,0.608667,-0.271333
2019-01-04 23:00:00,-0.05598347900000005,0.01339182300000002,1.1,-0.418
2019-01-04 23:30:00,-0.021201614,0.06331803499999995,0.388667,-0.638
2019-01-05 00:00:00,-0.0014292129999999993,0.042750993,0.22,-0.674667
2019-01-05 00:30:00,-0.0019056230000000008,0.01914997599999995,0.168667,-0.491333
2019-01-05 01:00:00,-0.0012386560000000005,0.010353111999999968,0.14666700000000002,-0.22
2019-01-05 01:30:00,-0.017108937999999976,0.0017305619999999956,0.476667,-0.198
2019-01-05 02:00:00,-0.02536329299999997,0.011791969000000013,0.418,-0.513333
2019-01-05 02:30:00,-0.013788348999999984,0.0261347710000001,0.293333,-0.55
2019-01-05 03:00:00,-0.030987065999999962,0.000262377,0.293333,-0.055
2019-01-05 03:30:00,-0.000256274,0.0,0.058667,0.0
2019-01-05 04:00:00,-0.05463421199999991,0.0010409899999999986,0.916667,-0.12466700000000001
2019-01-05 04:30:00,-0.04417851299999998,0.0006630550000000003,0.535333,-0.12466700000000001
2019-01-05 05:00:00,-0.03592852999999995,0.024545345999999864,0.403333,-0.293333
2019-01-05 05:30:00,-0.08423581000000017,0.00013260900000000006,0.77,-0.07333300000000001
2019-01-05 06:00:00,-0.01704652099999998,0.002624735999999999,0.418,-0.14666700000000002
2019-01-05 06:30:00,-0.10681521200000027,0.0,1.041333,0.0
2019-01-05 07:00:00,-0.06067523099999996,0.0,0.696667,0.0
2019-01-05 07:30:00,-0.029464757,0.06002926299999992,0.55,-0.806667
2019-01-05 08:00:00,-0.044317620000000016,0.037911599000000025,0.645333,-0.513333
2019-01-05 08:30:00,-0.03477090600000007,0.07574177100000028,0.623333,-0.77
2019-01-05 09:00:00,-0.047731286000000116,0.0,0.535333,0.0
2019-01-05 09:30:00,-0.03710363699999997,0.000270901,0.535333,-0.07333300000000001
2019-01-05 10:00:00,-0.05904561500000001,0.0,0.5720000000000001,0.0
2019-01-05 10:30:00,-0.05747398200000003,0.004547605000000002,0.586667,-0.366667
2019-01-05 11:00:00,-0.031098761000000013,0.007884679,0.608667,-0.308
2019-01-05 11:30:00,-0.035854044000000064,0.024042390000000018,0.755333,-0.586667
2019-01-05 12:00:00,-0.043356051000000034,0.0014322019999999985,0.586667,-0.22
2019-01-05 12:30:00,-0.0009867580000000001,0.04662133100000007,0.205333,-0.55
2019-01-05 13:00:00,-0.000922147,0.05175242600000009,0.168667,-0.491333
2019-01-05 13:30:00,-0.02304480499999997,0.012113067999999972,0.366667,-0.344667
2019-01-05 14:00:00,-0.10081907800000037,1.9891e-05,0.623333,-0.036667
2019-01-05 14:30:00,-0.056785131,0.0016500549999999994,0.77,-0.183333
2019-01-05 15:00:00,-0.057288939000000115,0.01204676300000002,0.755333,-0.476667
2019-01-05 15:30:00,0.0,0.2538138660000005,-0.014667,-1.1
2019-01-05 16:00:00,-0.09322727900000044,0.08966782800000006,0.806667,-1.3419999999999999
2019-01-05 16:30:00,-0.011211362999999974,0.062151033000000286,0.535333,-0.623333
2019-01-05 17:00:00,-0.012293419999999994,0.03981649100000007,0.403333,-0.77
2019-01-05 17:30:00,-0.05070690599999997,0.037827320000000025,0.7186670000000001,-0.674667
2019-01-05 18:00:00,-0.01085653699999998,0.07084938799999993,0.308,-0.953333
2019-01-05 18:30:00,-0.008113118000000004,0.03610053799999992,0.278667,-0.564667
2019-01-05 19:00:00,-0.005176930999999999,0.025632766999999897,0.25666700000000003,-0.44
2019-01-05 19:30:00,-0.028186676999999983,0.03801676200000007,0.7186670000000001,-0.586667
2019-01-05 20:00:00,-0.1057978020000003,0.004251132,0.843333,-0.293333
2019-01-05 20:30:00,-0.012670160999999971,0.001080786,0.366667,-0.14666700000000002
2019-01-05 21:00:00,-0.040984959999999966,0.03786995100000008,1.364,-0.953333
2019-01-05 21:30:00,-0.04095214600000008,0.009177621999999986,0.645333,-0.344667
2019-01-05 22:00:00,-0.04441726799999998,0.014883709999999984,0.858,-0.403333
2019-01-05 22:30:00,-0.024247339999999985,0.008212409000000006,0.293333,-0.454667
2019-01-05 23:00:00,-0.00011827800000000002,0.04401738299999998,0.022000000000000002,-0.66
2019-01-05 23:30:00,-0.018799905999999984,0.0009794239999999998,0.33,-0.44
2019-01-06 00:00:00,-0.030325591999999964,0.014730252999999997,0.894667,-0.513333
2019-01-06 00:30:00,-0.04192518099999997,0.025376061999999932,1.41988,-0.293333
2019-01-06 01:00:00,-0.042809528999999936,0.07894622300000034,1.11188,-0.491333
2019-01-06 01:30:00,-0.0019253250000000007,0.039935845,0.168667,-0.476667
2019-01-06 02:00:00,-0.000371267,0.06927889900000017,0.132,-0.564667
2019-01-06 02:30:00,-0.010299090999999986,3.4101e-05,0.315333,-0.014667
2019-01-06 03:00:00,-0.03238341899999997,0.009604845000000006,0.733333,-0.366667
2019-01-06 03:30:00,-0.001846482,0.11291360700000047,0.168667,-0.806667
2019-01-06 04:00:00,-0.0013076590000000005,0.047422640999999925,0.132,-0.638
2019-01-06 04:30:00,-0.013889097,0.019993980999999928,0.35200000000000004,-0.418
2019-01-06 05:00:00,-0.11356262300000006,0.003199705000000004,0.77,-0.23466700000000001
2019-01-06 05:30:00,-0.0027883339999999978,0.1094874790000004,0.25666700000000003,-0.916667
2019-01-06 06:00:00,-0.07468698100000021,0.0,0.44,0.0
2019-01-06 06:30:00,-0.08656421200000043,0.006718634000000008,0.535333,-0.425333
2019-01-06 07:00:00,-0.05717615600000009,0.0,0.77,0.0
2019-01-06 07:30:00,-0.054768956000000105,0.0012067569999999995,0.535333,-0.271333
2019-01-06 08:00:00,-0.0014774090000000011,0.016748768000000042,0.14666700000000002,-0.418
2019-01-06 08:30:00,-0.0009046250000000008,0.018231164999999938,0.11,-0.308
2019-01-06 09:00:00,-0.0021586050000000005,0.05994589800000015,0.168667,-0.806667
2019-01-06 09:30:00,-0.03906292499999997,0.0005796969999999997,0.858,-0.12466700000000001
2019-01-06 10:00:00,-0.026293108999999967,0.047015377999999886,0.821333,-0.865333
2019-01-06 10:30:00,-0.003386304999999997,0.045446777000000084,0.183333,-0.821333
2019-01-06 11:00:00,0.0,0.14389060299999973,0.0,-0.828667
2019-01-06 11:30:00,-0.02726127199999996,0.009681538000000005,0.586667,-0.44
2019-01-06 12:00:00,-4.5997000000000014e-05,0.03348240899999992,0.022000000000000002,-0.55
2019-01-06 12:30:00,-0.01619553199999999,0.009709964000000012,0.462,-0.308
2019-01-06 13:00:00,-0.015980893999999968,0.00907436899999999,0.315333,-0.403333
2019-01-06 13:30:00,0.0,0.044168004000000136,0.0,-0.528
2019-01-06 14:00:00,0.0,0.11555637500000016,0.0,-0.953333
2019-01-06 14:30:00,-0.0005771650000000001,0.026838575999999885,0.095333,-0.44
2019-01-06 15:00:00,-0.004318320000000004,0.014339031999999969,0.14666700000000002,-0.344667
2019-01-06 15:30:00,-0.0007206290000000004,0.07396668799999997,0.168667,-0.586667
2019-01-06 16:00:00,-0.0035023949999999984,0.10370855500000008,0.25666700000000003,-0.960667
2019-01-06 16:30:00,0.0,0.15715837100000007,0.0,-1.327333
2019-01-06 17:00:00,-0.026096005,0.027388924999999897,0.498667,-0.454667
2019-01-06 17:30:00,-0.0055306580000000025,0.13742488100000014,0.22,-0.784667
2019-01-06 18:00:00,-0.09656540199999973,0.007223515,0.711333,-0.528
2019-01-06 18:30:00,-0.05594293700000002,0.0036363810000000045,0.623333,-0.183333
2019-01-06 19:00:00,-0.0066006539999999975,0.032762534999999884,0.44,-0.55
2019-01-06 19:30:00,-0.019614704,0.048332005000000136,0.513333,-0.586667
2019-01-06 20:00:00,-0.030858922000000018,0.022064555999999968,1.004667,-0.528
2019-01-06 20:30:00,-0.03952181000000007,0.01824727399999998,0.894667,-0.638
2019-01-06 21:00:00,-0.02844076300000007,0.01934038399999994,0.806667,-0.403333
2019-01-06 21:30:00,-0.0008411070000000004,0.02637538799999984,0.08800000000000001,-0.366667
2019-01-06 22:00:00,-0.0029449389999999997,0.0616641610000001,0.388667,-0.682
2019-01-06 22:30:00,0.0,0.04100903000000007,0.0,-0.792
2019-01-06 23:00:00,-6.571e-06,0.029819511,0.022000000000000002,-0.733333
2019-01-06 23:30:00,-0.06411739200000005,0.01266057100000001,0.66,-0.601333
2019-01-07 00:00:00,-0.013170654999999958,0.04266575199999989,0.293333,-0.696667
2019-01-07 00:30:00,-0.002522223,0.04244976700000007,0.132,-0.513333
2019-01-07 01:00:00,-0.013435694999999984,0.0,0.623333,0.0
2019-01-07 01:30:00,-0.0016964470000000007,0.040085524999999865,0.14666700000000002,-0.674667
2019-01-07 02:00:00,-0.052216030000000094,0.09009978199999982,0.476667,-0.806667
2019-01-07 02:30:00,-0.035764263000000074,0.03278902199999987,0.623333,-0.454667
2019-01-07 03:00:00,0.0,0.10055617500000052,0.0,-0.601333
2019-01-07 03:30:00,-0.016113421999999968,0.052229831000000025,0.271333,-0.843333
2019-01-07 04:00:00,-0.002332743000000002,0.08623321099999998,0.168667,-0.733333
2019-01-07 04:30:00,-0.03400319199999999,0.04875826000000035,1.188,-0.696667
2019-01-07 05:00:00,-0.05201673200000002,0.04458006100000013,1.1,-0.638
2019-01-07 05:30:00,-0.04563296300000003,0.001208649,0.535333,-0.12466700000000001
2019-01-07 06:00:00,-0.028350952000000026,0.014879907000000012,0.843333,-0.55
2019-01-07 06:30:00,-0.008933389999999989,0.08392672600000033,0.366667,-0.7186670000000001
2019-01-07 07:00:00,-0.005775988000000003,0.06417334900000009,0.355667,-0.623333
2019-01-07 07:30:00,-0.10205881000000036,0.030494866999999964,0.682,-0.711333
2019-01-07 08:00:00,-0.06853095200000013,0.011976663999999968,0.7186670000000001,-0.293333
2019-01-07 08:30:00,-0.029243541999999987,0.0037396260000000015,0.425333,-0.271333
2019-01-07 09:00:00,-0.0458694750000001,0.0006156899999999995,0.733333,-0.11
2019-01-07 09:30:00,-0.03696783700000002,0.014796536,0.608667,-0.366667
2019-01-07 10:00:00,-0.024650334999999975,0.02385484499999992,0.476667,-0.403333
2019-01-07 10:30:00,-0.08226781700000008,0.04352013300000013,0.953333,-0.674667
2019-01-07 11:00:00,-0.003391779,0.07905801700000015,0.293333,-0.843333
2019-01-07 11:30:00,-0.036478318000000065,0.014289788000000015,0.696667,-0.44
2019-01-07 12:00:00,-0.07128096400000006,0.023330059999999868,0.792,-0.418
2019-01-07 12:30:00,-0.03671484799999997,0.08052713500000004,0.535333,-1.048667
2019-01-07 13:00:00,-0.049582127,0.061291897000000116,0.696667,-0.953333
2019-01-07 13:30:00,-0.000242038,0.06612841500000012,0.095333,-1.026667
2019-01-07 14:00:00,-0.0067046899999999975,0.038135172000000085,0.366667,-0.748
2019-01-07 14:30:00,-0.11181909200000036,0.0,0.858,0.0
2019-01-07 15:00:00,-0.002664587000000002,0.0008449109999999994,0.278667,-0.11
2019-01-07 15:30:00,-0.047559352999999964,0.0,0.696667,0.0
2019-01-07 16:00:00,-0.07831528700000004,0.000187547,0.982667,-0.07333300000000001
2019-01-07 16:30:00,-0.006729897,0.0651897160000004,0.23466700000000001,-0.938667
2019-01-07 17:00:00,-1.9713e-05,0.05864726100000035,0.022000000000000002,-0.623333
2019-01-07 17:30:00,-0.004387307999999998,0.0,0.315333,0.0
2019-01-07 18:00:00,-0.1068086230000002,0.0,1.078,0.0
2019-01-07 18:30:00,-0.017380528999999968,0.02902004999999988,0.462,-0.784667
2019-01-07 19:00:00,-0.038104628,0.08686403500000006,0.982667,-1.012
2019-01-07 19:30:00,-0.02718458500000001,0.04704191400000001,0.872667,-0.535333
2019-01-07 20:00:00,-0.08087035100000033,0.009786695000000005,0.733333,-0.33
2019-01-07 20:30:00,-0.017005982999999978,0.02031790199999997,0.454667,-0.366667
2019-01-07 21:00:00,-0.09445279600000007,0.06701313899999989,1.224667,-1.085333
2019-01-07 21:30:00,-0.0063323840000000025,0.0009604759999999994,0.183333,-0.12466700000000001
2019-01-07 22:00:00,-0.01507736999999996,0.032704768000000106,0.425333,-0.5720000000000001
